,csv_list,downloaded
79775,Cigaritis abnormis.csv,False
79776,Dryocosmus quercusnotha.csv,False
79777,Goeldichironomus carus.csv,False
79778,Messor ebeninus.csv,False
79779,Meiosimyza appula.csv,False
79780,Cosmoscarta semimaculata.csv,False
79781,Isochaetes rufescens.csv,False
79782,Dicerca aenea.csv,False
79783,Acetropis carinata.csv,False
79784,Petrophora divisata.csv,False
79785,Echetlus peristhenes.csv,False
79786,Hemileuca juno.csv,False
79787,Peruphasma schultei.csv,False
79788,Miltochrista striata.csv,False
79789,Taeniarchis catenata.csv,False
79790,Stizolestes modellus.csv,False
79791,Dolichoderus spurius.csv,False
79792,Diaethria kolyma.csv,False
79793,Pselliopus latispina.csv,False
79794,Caryomyia tubicola.csv,False
79795,Arhopala athada.csv,False
79796,Prionapteryx nebulifera.csv,False
79797,Procymbopteryx belialis.csv,False
79798,Margarinotus harrisii.csv,False
79799,Nudaria mollis.csv,False
79800,Ceuthophilus variegatus.csv,False
79801,Bombus morrisoni.csv,False
79802,Torynesis magna.csv,False
79803,Aclypea undata.csv,False
79804,Watsonarctia deserta.csv,False
79805,Tachina grossa.csv,False
79806,Oncerometopus nitens.csv,False
79807,Anabarhynchus spinosus.csv,False
79808,Neolasioptera convolvuli.csv,False
79809,Cladarctia quadriramosa.csv,False
79810,Acrocercops chionosema.csv,False
79811,Schistostege decussata.csv,False
79812,Elimaea subcarinata.csv,False
79813,Chrysopilus fasciatus.csv,False
79814,Gonioctena tredecimmaculata.csv,False
79815,Catharsius platycerus.csv,False
79816,Zacotus matthewsii.csv,False
79817,Insara tessellata.csv,False
79818,Ocneria lapidicola.csv,False
79819,Agaristodes feisthamelii.csv,False
79820,Ariolica peresa.csv,False
79821,Hedypathes betulinus.csv,False
79822,Ora hyacintha.csv,False
79823,Achyra murcialis.csv,False
79824,Lacipa robusta.csv,False
79825,Lomographa temerata.csv,False
79826,Pelochrista serpentana.csv,False
79827,Tenerus variabilis.csv,False
79828,Cosmosoma tengyra.csv,False
79829,Microvelia austrina.csv,False
79830,Dilochrosis brownii.csv,False
79831,Limnoporus dissortis.csv,False
79832,Stenopsocus stigmaticus.csv,False
79833,Euryaulax carnifex.csv,False
79834,Dictyodisca salvini.csv,False
79835,Trichostegia minor.csv,False
79836,Melissoptila bonaerensis.csv,False
79837,Charidotella emarginata.csv,False
79838,Acmaeodera rubronotata.csv,False
79839,Haplorhynchites planifrons.csv,False
79840,Zamarada baliata.csv,False
79841,Mimoniades versicolor.csv,False
79842,Coprophanaeus gamezi.csv,False
79843,Silphotelus nitidus.csv,False
79844,Frieseomelitta varia.csv,False
79845,Heliothis melanoleuca.csv,False
79846,Megaloblatta longipennis.csv,False
79847,Nemophas zonatus.csv,False
79848,Nearcha tristificata.csv,False
79849,Argia underwoodi.csv,False
79850,Idionyx montanus.csv,False
79851,Panhyperochia ingens.csv,False
79852,Zethes brandti.csv,False
79853,Teleogryllus emma.csv,False
79854,Biston mediolata.csv,False
79855,Phigalia verecundaria.csv,False
79856,Pseudonomoneura tinkhami.csv,False
79857,Heteroteucha anthodora.csv,False
79858,Pionosomus opacellus.csv,False
79859,Driotura robusta.csv,False
79860,Cosmetura ficifolia.csv,False
79861,Ethmia haemorrhoidella.csv,False
79862,Megasternum concinnum.csv,False
79863,Epicauta arizonica.csv,False
79864,Fernaldella stalachtaria.csv,False
79865,Cissura decora.csv,False
79866,Dichrorampha aeratana.csv,False
79867,Lichenophanes spectabilis.csv,False
79868,Plagiocephalus latifrons.csv,False
79869,Eupithecia rufescens.csv,False
79870,Kretania sephirus.csv,False
79871,Teleiodes flavipunctatella.csv,False
79872,Nemophora scopolii.csv,False
79873,Chloroclystis blanda.csv,False
79874,Aradus krueperi.csv,False
79875,Nysius senecionis.csv,False
79876,Caliphaea confusa.csv,False
79877,Lacistophanes hackeri.csv,False
79878,Glyphipterix thrasonella.csv,False
79879,Lomographa chartularia.csv,False
79880,Paracercion plagiosum.csv,False
79881,Katonaia hemileopsis.csv,False
79882,Parolulis renalis.csv,False
79883,Transvaalobrium sudrei.csv,False
79884,Proteoteras implicata.csv,False
79885,Atractomorpha australis.csv,False
79886,Pelmatops ichneumoneus.csv,False
79887,Oides collaris.csv,False
79888,Maurodus ornatus.csv,False
79889,Lopidea minima.csv,False
79890,Bradyporus latipes.csv,False
79891,Trichalus apiciflavus.csv,False
79892,Paropaon laevifrons.csv,False
79893,Ochlodes ochracea.csv,False
79894,Malacosoma incurva.csv,False
79895,Brochymena sulcata.csv,False
79896,Hypenodes sombrus.csv,False
79897,Zagreus guttatus.csv,False
79898,Berosus metalliceps.csv,False
79899,Acmaeops proteus.csv,False
79900,Apalacris nigrogeniculata.csv,False
79901,Galeruca tanaceti.csv,False
79902,Pseudandraca gracilis.csv,False
79903,Eilema pulverea.csv,False
79904,Amegilla garrula.csv,False
79905,Eupithecia exiguata.csv,False
79906,Neolucanus perarmatus.csv,False
79907,Lucanus barbarossa.csv,False
79908,Jugurtia dispar.csv,False
79909,Eudonia periphanes.csv,False
79910,Brachysomus echinatus.csv,False
79911,Monolepta oculata.csv,False
79912,Mycetina cinctipennis.csv,False
79913,Pseudomictis distinctus.csv,False
79914,Acraea ranavalona.csv,False
79915,Osmodes distincta.csv,False
79916,Athrips mouffetella.csv,False
79917,Eutreta rotundipennis.csv,False
79918,Anthaxia manca.csv,False
79919,Menophra senilis.csv,False
79920,Pimpla marginella.csv,False
79921,Adelpha melanthe.csv,False
79922,Ctenoplusia placida.csv,False
79923,Colobothea sinaloensis.csv,False
79924,Mamerthes nigrilinea.csv,False
79925,Norvellina pannosa.csv,False
79926,Notocrypta paralysos.csv,False
79927,Artacie haemoptera.csv,False
79928,Scopula liotis.csv,False
79929,Elzunia pavonii.csv,False
79930,Polymerus brevicornis.csv,False
79931,Bertholdia specularis.csv,False
79932,Hyperstrotia flavipuncta.csv,False
79933,Eumerus rufoscutellatus.csv,False
79934,Coronigoniella tiarae.csv,False
79935,Tabanus chrysurus.csv,False
79936,Milothris marmorea.csv,False
79937,Pantoporia consimilis.csv,False
79938,Macromphalia purissima.csv,False
79939,Charisius granulatus.csv,False
79940,Orodesma fearni.csv,False
79941,Meganola phylla.csv,False
79942,Scotobius ovalis.csv,False
79943,Tetraloniella albata.csv,False
79944,Corythucha gossypii.csv,False
79945,Dalima truncataria.csv,False
79946,Entephria infidaria.csv,False
79947,Sphingonotus savignyi.csv,False
79948,Rothschildia schreiteriana.csv,False
79949,Amata thoracica.csv,False
79950,Blosyrus oniscus.csv,False
79951,Omocestus minutus.csv,False
79952,Leucanella maasseni.csv,False
79953,Paramacrotoma dimidiaticornis.csv,False
79954,Chaetopsis fulvifrons.csv,False
79955,Rhinotia regalis.csv,False
79956,Pholeutis neolecta.csv,False
79957,Eutettix nitens.csv,False
79958,Crocidophora tuberculalis.csv,False
79959,Aeoloplides turnbulli.csv,False
79960,Nodocolaspis costipennis.csv,False
79961,Clanoptilus rufus.csv,False
79962,Stigmella pyri.csv,False
79963,Zygina tithide.csv,False
79964,Lampromicra regia.csv,False
79965,Ocystola chionea.csv,False
79966,Polythore derivata.csv,False
79967,Labium petitorium.csv,False
79968,Histioea proserpina.csv,False
79969,Dorcadion cretosum.csv,False
79970,Hypoleria lavinia.csv,False
79971,Amblyscirtes nysa.csv,False
79972,Syntermes grandis.csv,False
79973,Hamana transversa.csv,False
79974,Anaciaeschna martini.csv,False
79975,Dromius schneideri.csv,False
79976,Brachinus adustipennis.csv,False
79977,Nematus hypoxanthus.csv,False
79978,Izatha convulsella.csv,False
79979,Dryopomera innotata.csv,False
79980,Hydrillodes moloalis.csv,False
79981,Allophylopsis scutellata.csv,False
79982,Coccosterphus decoloratus.csv,False
79983,Bombus mendax.csv,False
79984,Ectoedemia ulmella.csv,False
79985,Tasta argozana.csv,False
79986,Pseudantheraea imperator.csv,False
79987,Agonopterix propinquella.csv,False
79988,Phaeoses leucodeta.csv,False
79989,Nemognatha punctulata.csv,False
79990,Hexoplon speciosum.csv,False
79991,Hydatophylax argus.csv,False
79992,Mycodrosophila claytonae.csv,False
79993,Catopsilia gorgophone.csv,False
79994,Chelymorpha peruana.csv,False
79995,Erinothus lollialis.csv,False
79996,Scoliocentra villosa.csv,False
79997,Dorcadion murrayi.csv,False
79998,Amblycheila picolominii.csv,False
79999,Saletara panda.csv,False
80000,Neolysandra coelestina.csv,True
80001,Probergrothius angolensis.csv,True
80002,Eufriesea violacea.csv,True
80003,Phoenicocampa terinata.csv,True
80004,Glypsus conspicuus.csv,True
80005,Anthophora crinipes.csv,True
80006,Cassolaia maura.csv,True
80007,Gandaritis atricolorata.csv,True
80008,Myzomorphus quadripunctatus.csv,True
80009,Rhipidolestes janetae.csv,True
80010,Amatissa weyersi.csv,True
80011,Anthrenus scrophulariae.csv,True
80012,Trapezites sciron.csv,True
80013,Elliptica kolbeana.csv,True
80014,Hammaptera fartaria.csv,True
80015,Heterogynis canalensis.csv,True
80016,Diekeana grayi.csv,True
80017,Acontia crocata.csv,True
80018,Netrosoma fusiforme.csv,True
80019,Aleurodaphis blumeae.csv,True
80020,Adelpha gavina.csv,True
80021,Scaptia auriflua.csv,True
80022,Baetis flavistriga.csv,True
80023,Ancylolomia tentaculella.csv,True
80024,Eupalea picta.csv,True
80025,Chilocorus cacti.csv,True
80026,Aglaopus decussata.csv,True
80027,Polydrusus armipes.csv,True
80028,Spilostethus macilentus.csv,True
80029,Parthenicus rufivenosus.csv,True
80030,Stereonychus fraxini.csv,True
80031,Narope cyllene.csv,True
80032,Nanexila livea.csv,True
80033,Neomyennis zebra.csv,True
80034,Pachybrachis dubiosus.csv,True
80035,Alaudes setigera.csv,True
80036,Thallarcha albicollis.csv,True
80037,Cephonodes armatus.csv,True
80038,Eucyclodes discipennata.csv,True
80039,Acanthagrion speculum.csv,True
80040,Deudorix vansomereni.csv,True
80041,Phycus frommeri.csv,True
80042,Parathericles elephantulus.csv,True
80043,Exoprosopa pueblensis.csv,True
80044,Idea iasonia.csv,True
80045,Curtonotum prolixum.csv,True
80046,Argyrogrammana natalita.csv,True
80047,Wallengrenia otho.csv,True
80048,Cirrhochrista aetherialis.csv,True
80049,Lestes elatus.csv,True
80050,Hellinsia paraochracealis.csv,True
80051,Monaphis antennata.csv,True
80052,Ichoria demona.csv,True
80053,Virbia fergusoni.csv,True
80054,Episteme latimargo.csv,True
80055,Kamalia australis.csv,True
80056,Ichneumon subdolus.csv,True
80057,Prumnacris rainierensis.csv,True
80058,Mecinus heydeni.csv,True
80059,Hyboproctus kochi.csv,True
80060,Phanogomphus westfalli.csv,True
80061,Emurena tripunctata.csv,True
80062,Amegilla dizona.csv,True
80063,Maxantonia rubescens.csv,True
80064,Callicrania ramburii.csv,True
80065,Koruthaialos rubecula.csv,True
80066,Pycnogaster jugicola.csv,True
80067,Docidomyia puellaris.csv,True
80068,Leptoceletes basalis.csv,True
80069,Pyrausta phoenicealis.csv,True
80070,Eurystylus coelestialium.csv,True
80071,Syllitus rectus.csv,True
80072,Austrotephritis pumila.csv,True
80073,Mauiulus luma.csv,True
80074,Timandra responsaria.csv,True
80075,Catocala retecta.csv,True
80076,Corticaria umbilicata.csv,True
80077,Hetaerina majuscula.csv,True
80078,Chloreuptychia herseis.csv,True
80079,Cyrestis whitmei.csv,True
80080,Adelpha basiloides.csv,True
80081,Epiphryne undosata.csv,True
80082,Cladonota rothschildi.csv,True
80083,Risoba vialis.csv,True
80084,Leptidea juvernica.csv,True
80085,Dicyrtomellus tingitanus.csv,True
80086,Taphrocerus laevicollis.csv,True
80087,Clostera pigra.csv,True
80088,Phuphena fusipennis.csv,True
80089,Zelus championi.csv,True
80090,Dicranomyia saxatilis.csv,True
80091,Empusa pennata.csv,True
80092,Diastictis robustior.csv,True
80093,Pseudoxya diminuta.csv,True
80094,Argyrotaenia urbana.csv,True
80095,Odynerus erythrogaster.csv,True
80096,Cicindela haemorrhagica.csv,True
80097,Trichophysetis fulvifusalis.csv,True
80098,Metachrostis sefidi.csv,True
80099,Idolus picipennis.csv,True
80100,Somatochlora sahlbergi.csv,True
80101,Gazalina chrysolopha.csv,True
80102,Microdes diplodonta.csv,True
80103,Hansa hyboma.csv,True
80104,Charanyca apfelbecki.csv,True
80105,Polychrysia moneta.csv,True
80106,Polygrapha xenocrates.csv,True
80107,Erechthias externella.csv,True
80108,Centris mocsaryi.csv,True
80109,Trichofeltia circumdata.csv,True
80110,Corizus tetraspilus.csv,True
80111,Drepanogynis admiranda.csv,True
80112,Eurycnema versirubra.csv,True
80113,Thymaris negligere.csv,True
80114,Lasiophanes picinus.csv,True
80115,Polybothris sumptuosa.csv,True
80116,Eratoneura carmini.csv,True
80117,Hapigia annulata.csv,True
80118,Isomyia prasina.csv,True
80119,Oxydia vesulia.csv,True
80120,Bubopsis agrionoides.csv,True
80121,Phytocoris vanduzeei.csv,True
80122,Scobura woolletti.csv,True
80123,Pachybrachis peccans.csv,True
80124,Leptostylopsis albofasciatus.csv,True
80125,Dysstroma hersiliata.csv,True
80126,Argyrotaenia coloradana.csv,True
80127,Odontopus nigrispinis.csv,True
80128,Chorthippus binotatus.csv,True
80129,Polia richardsoni.csv,True
80130,Enispe euthymius.csv,True
80131,Cigaritis takanonis.csv,True
80132,Xeneura picata.csv,True
80133,Iphiclus sedecimmaculatus.csv,True
80134,Cauchas leucocerella.csv,True
80135,Desmia ufeus.csv,True
80136,Amaxia reticulata.csv,True
80137,Temnothorax recedens.csv,True
80138,Pleurona falcata.csv,True
80139,Metrioptera ambigua.csv,True
80140,Pseudonomoneura californica.csv,True
80141,Phyllonorycter celtifoliella.csv,True
80142,Macrosoma rubedinaria.csv,True
80143,Castulo doubledayi.csv,True
80144,Julodis viridipes.csv,True
80145,Pygocona flava.csv,True
80146,Citheronia guayaquila.csv,True
80147,Aegialia crescenta.csv,True
80148,Hyperphrona trimaculata.csv,True
80149,Scymnus rubicundus.csv,True
80150,Trichopteryx microloba.csv,True
80151,Stolas cassandra.csv,True
80152,Smaragdina agilis.csv,True
80153,Pasiphila derasata.csv,True
80154,Heteragrion majus.csv,True
80155,Anoplognathus prasinus.csv,True
80156,Acanthocinus nodosus.csv,True
80157,Lobesia spiraeae.csv,True
80158,Comptosia vittata.csv,True
80159,Apioscelis tuberculata.csv,True
80160,Dixianus utahnus.csv,True
80161,Urophora sirunaseva.csv,True
80162,Argia pima.csv,True
80163,Neolygus vitticollis.csv,True
80164,Oedopeza umbrosa.csv,True
80165,Maura marshalli.csv,True
80166,Bombus griseocollis.csv,True
80167,Phyllodes eyndhovii.csv,True
80168,Goethalsiella tridens.csv,True
80169,Cryptobatis chontalensis.csv,True
80170,Megapalpus capensis.csv,True
80171,Chalcodrya variegata.csv,True
80172,Poecilotettix sanguineus.csv,True
80173,Cleora pendleburyi.csv,True
80174,Hyphorma subterminalis.csv,True
80175,Anotia fitchi.csv,True
80176,Tychanus verrucosus.csv,True
80177,Draconia peripheta.csv,True
80178,Campylotes histrionicus.csv,True
80179,Sonotrella typica.csv,True
80180,Mansonia titillans.csv,True
80181,Stomina tachinoides.csv,True
80182,Cercyon fimbriatus.csv,True
80183,Parapilinurgus masumotoi.csv,True
80184,Lampetis punctatissima.csv,True
80185,Euodynerus pratensis.csv,True
80186,Varciopsis trigutta.csv,True
80187,Formosia speciosa.csv,True
80188,Xyela julii.csv,True
80189,Athyma selenophora.csv,True
80190,Tyrissa perstrigata.csv,True
80191,Protoproutia laredoata.csv,True
80192,Callipogon lemoinei.csv,True
80193,Odontomachus davidsoni.csv,True
80194,Crambus youngellus.csv,True
80195,Pentateucha inouei.csv,True
80196,Pseudacontia crustaria.csv,True
80197,Chrysochlorina currani.csv,True
80198,Diplodontopus rubromarginatus.csv,True
80199,Lampetis cupreosplendens.csv,True
80200,Dasineura tomentosa.csv,True
80201,Microdes epicryptis.csv,True
80202,Mesophleps corsicella.csv,True
80203,Eurylophella enoensis.csv,True
80204,Zubovskya koreana.csv,True
80205,Tangla polyzonalis.csv,True
80206,Agrotis robustior.csv,True
80207,Ctenolepisma vieirai.csv,True
80208,Euxoa servitus.csv,True
80209,Neolema porcata.csv,True
80210,Poecilus kugelanni.csv,True
80211,Heliconius antiochus.csv,True
80212,Brachyolus punctatus.csv,True
80213,Chauliognathus apterus.csv,True
80214,Platystoechotes lineata.csv,True
80215,Nothotelus nigellus.csv,True
80216,Chrysamma purpuripulcra.csv,True
80217,Bombus opulentus.csv,True
80218,Azygophleps asylas.csv,True
80219,Helcopteryx rhodiogramma.csv,True
80220,Oriens gola.csv,True
80221,Heteralonia megerlei.csv,True
80222,Cyrtonota compulsa.csv,True
80223,Oxya japonica.csv,True
80224,Perizoma parallelolineatum.csv,True
80225,Eulepidotis perlata.csv,True
80226,Myrmecia simillima.csv,True
80227,Atelodora pelochytana.csv,True
80228,Idiostethus subcalvus.csv,True
80229,Josiomorpha penetrata.csv,True
80230,Narvesus carolinensis.csv,True
80231,Megachile deanii.csv,True
80232,Hyalophora mexicana.csv,True
80233,Pseudozelurus superbus.csv,True
80234,Idioscopus nitidulus.csv,True
80235,Clinolabus buqueti.csv,True
80236,Mastax thermarum.csv,True
80237,Drosicha contrahens.csv,True
80238,Allograpta ropala.csv,True
80239,Acrida turrita.csv,True
80240,Buprestis rufipes.csv,True
80241,Calesia zambesita.csv,True
80242,Xenochodaeus musculus.csv,True
80243,Musotima aduncalis.csv,True
80244,Pachyodes subtritus.csv,True
80245,Aphis rubifolii.csv,True
80246,Platygomphus dolabratus.csv,True
80247,Hyperaspis binotata.csv,True
80248,Languria mozardi.csv,True
80249,Phyllocycla vesta.csv,True
80250,Achatia distincta.csv,True
80251,Crossotus stypticus.csv,True
80252,Prasinocyma pupillata.csv,True
80253,Scopula diffinaria.csv,True
80254,Sitochroa palealis.csv,True
80255,Problepsis apollinaria.csv,True
80256,Timochares trifasciata.csv,True
80257,Ozphyllum naskreckii.csv,True
80258,Thestor murrayi.csv,True
80259,Calligrapha knabi.csv,True
80260,Tanaecia jahnu.csv,True
80261,Chaoborus ornatipennis.csv,True
80262,Adisura aerugo.csv,True
80263,Nematus umbratus.csv,True
80264,Sphaeropthalma pensylvanica.csv,True
80265,Heterogynis yerayi.csv,True
80266,Neope simulans.csv,True
80267,Pantana ochripalpis.csv,True
80268,Coccineasca coccinea.csv,True
80269,Gargetta curvaria.csv,True
80270,Cassida sanguinolenta.csv,True
80271,Parasteropleurus balearicus.csv,True
80272,Dejongia californicus.csv,True
80273,Pseudoneoponera oculata.csv,True
80274,Helops confluens.csv,True
80275,Aseptis binotata.csv,True
80276,Protodejeania hystricosa.csv,True
80277,Carabus lafossei.csv,True
80278,Arytropteris granulithorax.csv,True
80279,Bledius mandibularis.csv,True
80280,Cyrtorhinus lividipennis.csv,True
80281,Drucina championi.csv,True
80282,Hydrillodes metisalis.csv,True
80283,Coomanum singulare.csv,True
80284,Hypolycaena lebona.csv,True
80285,Histioea amazonica.csv,True
80286,Cyrtonota kolbei.csv,True
80287,Andrena halictoides.csv,True
80288,Crambus braunellus.csv,True
80289,Zodion cinereum.csv,True
80290,Pseudagrion dispar.csv,True
80291,Sarcophaga aratrix.csv,True
80292,Anoplocnemis curvipes.csv,True
80293,Parhelophilus laetus.csv,True
80294,Megalopyge hina.csv,True
80295,Persicoptera desmotoma.csv,True
80296,Megalomus minor.csv,True
80297,Spialia sertorius.csv,True
80298,Caloptilia alnivorella.csv,True
80299,Lestes vidua.csv,True
80300,Acasis viretata.csv,True
80301,Pseudoscada erruca.csv,True
80302,Eulithosia composita.csv,True
80303,Rodotymus dentimanus.csv,True
80304,Brachinus immaculicornis.csv,True
80305,Megalopyge radiata.csv,True
80306,Xorides propinquus.csv,True
80307,Lasiocampa josua.csv,True
80308,Desudaboides fuscomaculata.csv,True
80309,Microclysia pristopera.csv,True
80310,Pseudosphex ichneumonea.csv,True
80311,Charistica walkeri.csv,True
80312,Olophrum obtectum.csv,True
80313,Actenia achromalis.csv,True
80314,Anthidium psoraleae.csv,True
80315,Cylindera decempunctata.csv,True
80316,Plutodes evaginata.csv,True
80317,Neocochylis hybridella.csv,True
80318,Elusa ceneusalis.csv,True
80319,Pieris stoetzneri.csv,True
80320,Eumorpha satellitia.csv,True
80321,Acraea iturina.csv,True
80322,Xylotrechus convergens.csv,True
80323,Eugnamptus sexpunctatus.csv,True
80324,Papilio slateri.csv,True
80325,Perigea glaucoptera.csv,True
80326,Dryocosmus cinereae.csv,True
80327,Celiptera valina.csv,True
80328,Lebistina neuvillei.csv,True
80329,Polycaena tamerlana.csv,True
80330,Trachys variolaris.csv,True
80331,Protosteira spectabilis.csv,True
80332,Dasytes plumbeus.csv,True
80333,Ardistomis schaumii.csv,True
80334,Diaphania plumbidorsalis.csv,True
80335,Thiacidas roseotincta.csv,True
80336,Decodes macdunnoughi.csv,True
80337,Argyresthia pulchella.csv,True
80338,Proagoderus aciculatus.csv,True
80339,Staphylus chlorocephala.csv,True
80340,Mecas sericeus.csv,True
80341,Anthocoris musculus.csv,True
80342,Idiostatus apollo.csv,True
80343,Prosoeca longipennis.csv,True
80344,Urnisiella rubropunctata.csv,True
80345,Brachinus hamatus.csv,True
80346,Napaea eucharila.csv,True
80347,Phylloxera caryaevenae.csv,True
80348,Doa ampla.csv,True
80349,Nessiara riehlii.csv,True
80350,Chamaesphecia proximata.csv,True
80351,Phlogophora wollastoni.csv,True
80352,Mallomus clarkei.csv,True
80353,Athetis cognata.csv,True
80354,Pimpla platysma.csv,True
80355,Heterorrhina paupera.csv,True
80356,Mayaponera constricta.csv,True
80357,Philenora aspectalella.csv,True
80358,Eupoecilia ambiguella.csv,True
80359,Priocnemis oregona.csv,True
80360,Hilarographa ribbei.csv,True
80361,Parapodisma setouchiensis.csv,True
80362,Hecyromorpha plagicollis.csv,True
80363,Amphibolips quercuscitriformis.csv,True
80364,Heliothela wulfeniana.csv,True
80365,Pharneuptychia pharnabazos.csv,True
80366,Cleptes semiauratus.csv,True
80367,Orchelimum superbum.csv,True
80368,Xanthesma perpulchra.csv,True
80369,Pylartes subcostalis.csv,True
80370,Dromicoida elegantia.csv,True
80371,Haplaxius crudus.csv,True
80372,Symphysa lepidaria.csv,True
80373,Maoricicada cassiope.csv,True
80374,Orthenches chlorocoma.csv,True
80375,Lymantria similis.csv,True
80376,Urodontus scholtzi.csv,True
80377,Cathyalia pallicostalis.csv,True
80378,Heterocerus flexuosus.csv,True
80379,Laccocoris limigenus.csv,True
80380,Zale strigimacula.csv,True
80381,Strangalia melampus.csv,True
80382,Arna pseudoconspersa.csv,True
80383,Telethusia ovalis.csv,True
80384,Torresita cuprifera.csv,True
80385,Paracinipe mauritanica.csv,True
80386,Pseudomethoca frigida.csv,True
80387,Coryphium angusticolle.csv,True
80388,Dajaca chani.csv,True
80389,Zeugophora trisignata.csv,True
80390,Nola pleurochorda.csv,True
80391,Neptis clinia.csv,True
80392,Euglossa viridissima.csv,True
80393,Zagreus bimaculosus.csv,True
80394,Luciola humilis.csv,True
80395,Dryobotodes monochroma.csv,True
80396,Ametastegia articulata.csv,True
80397,Ochosternus zealandicus.csv,True
80398,Anelaphus villosus.csv,True
80399,Placochilus seladonicus.csv,True
80400,Apamea sordens.csv,True
80401,Ptecticus trivittatus.csv,True
80402,Gymnopleurus elegans.csv,True
80403,Cyphosoma tataricum.csv,True
80404,Euzophera osseatella.csv,True
80405,Chelymorpha pubescens.csv,True
80406,Eupithecia adequata.csv,True
80407,Atylotus insuetus.csv,True
80408,Ancylosternus morio.csv,True
80409,Melitaea ornata.csv,True
80410,Dolophilodes distinctus.csv,True
80411,Romoniella perfecta.csv,True
80412,Cupha melichrysos.csv,True
80413,Zanclognatha yaeyamalis.csv,True
80414,Coleophora lutipennella.csv,True
80415,Caryocolum vicinella.csv,True
80416,Ericeia fraterna.csv,True
80417,Liothula omnivora.csv,True
80418,Anoplolepis custodiens.csv,True
80419,Capitophorus shepherdiae.csv,True
80420,Symbiopsis pupilla.csv,True
80421,Reptalus melanochaetus.csv,True
80422,Afrius yolofus.csv,True
80423,Nebria nivalis.csv,True
80424,Ethmia coquillettella.csv,True
80425,Europiella alpina.csv,True
80426,Elasmolomus transversus.csv,True
80427,Ptilophora variabilis.csv,True
80428,Catocala badia.csv,True
80429,Melzerella lutzi.csv,True
80430,Sagephora felix.csv,True
80431,Dichomeris dryinodes.csv,True
80432,Smicronyx lineolatus.csv,True
80433,Apriona germari.csv,True
80434,Oedosmylus tasmaniensis.csv,True
80435,Theretra perkeo.csv,True
80436,Proba fraudulenta.csv,True
80437,Psyrassa pertenuis.csv,True
80438,Cyclotrachelus laevipennis.csv,True
80439,Parentia mobile.csv,True
80440,Theochila maenacte.csv,True
80441,Eurepa marginipennis.csv,True
80442,Xylotrechus integer.csv,True
80443,Rhagonycha fuscitibia.csv,True
80444,Hylesia bouvereti.csv,True
80445,Erechthias capnitis.csv,True
80446,Polyphida fulvitarsis.csv,True
80447,Pyrausta oenochrois.csv,True
80448,Dasysyrphus intrudens.csv,True
80449,Axarus rogersi.csv,True
80450,Urometopus nemorum.csv,True
80451,Octogomphus specularis.csv,True
80452,Pieris oleracea.csv,True
80453,Pseudomeloe miniaceomaculatus.csv,True
80454,Monocerotesa strigata.csv,True
80455,Chlaenius coeruleus.csv,True
80456,Neohesperilla xiphiphora.csv,True
80457,Caenopsis fissirostris.csv,True
80458,Lacon marmoratus.csv,True
80459,Trox hamatus.csv,True
80460,Pissonotus piceus.csv,True
80461,Charaxes saturnus.csv,True
80462,Eupithecia rosmarinata.csv,True
80463,Anastrangalia sanguinolenta.csv,True
80464,Terastia margaritis.csv,True
80465,Scopula dentilinea.csv,True
80466,Cryptocephalus trizonatus.csv,True
80467,Elusa semipecten.csv,True
80468,Atriadops vespertilio.csv,True
80469,Dasymutilla fimbriata.csv,True
80470,Agathia eromena.csv,True
80471,Chrysolina diluta.csv,True
80472,Cotesia empretiae.csv,True
80473,Chloridea virescens.csv,True
80474,Pachybrachis pusillus.csv,True
80475,Sirocalodes mixtus.csv,True
80476,Epiplema fulvilinea.csv,True
80477,Psyrassaforma nitida.csv,True
80478,Platytes vobisne.csv,True
80479,Crematogaster pilosa.csv,True
80480,Paratropes biolleyi.csv,True
80481,Psaphida styracis.csv,True
80482,Acosmeryx anceus.csv,True
80483,Mogulones asperifoliarum.csv,True
80484,Mesoscia pusilla.csv,True
80485,Parasiccia maculata.csv,True
80486,Aeropedellus arcticus.csv,True
80487,Caleta roxus.csv,True
80488,Phyllonorycter stettinensis.csv,True
80489,Anthelephila caeruleipennis.csv,True
80490,Candalides xanthospilos.csv,True
80491,Paratrichius alboguttatus.csv,True
80492,Adoxophyes orana.csv,True
80493,Photinus stellaris.csv,True
80494,Milleria litana.csv,True
80495,Peritrechus geniculatus.csv,True
80496,Casmara patrona.csv,True
80497,Platynota idaeusalis.csv,True
80498,Evenus latreillii.csv,True
80499,Stenorhopalus valdiviensis.csv,True
80500,Eois carnana.csv,True
80501,Diabrotica variegata.csv,True
80502,Cerceris sabulosa.csv,True
80503,Eurymeloides punctata.csv,True
80504,Panorpa alpina.csv,True
80505,Pyrota palpalis.csv,True
80506,Zeritis neriene.csv,True
80507,Dasymutilla texanella.csv,True
80508,Lasiorhynchus barbicornis.csv,True
80509,Borneacris mirabilis.csv,True
80510,Pedostrangalia ariadne.csv,True
80511,Corylobium avellanae.csv,True
80512,Rhytidoponera taurus.csv,True
80513,Thorybes dorantes.csv,True
80514,Formicopsella regneri.csv,True
80515,Marmarina maculosa.csv,True
80516,Pseudebulea fentoni.csv,True
80517,Veturius standfussi.csv,True
80518,Phaeoparia depressicornis.csv,True
80519,Prosthaptus testaceicollis.csv,True
80520,Cryptorhynchus fuscatus.csv,True
80521,Neorina patria.csv,True
